age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
42.0, Private,213753.72, Assoc-acdm,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
41.0, Private,204718.38, Masters,14.0, Never-married, Exec-managerial, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
40.0, Private,206350.19, Some-college,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
39.0, Private,238332.5, Some-college,14.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, >50K
30.0, Private,154607.48, Some-college,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
47.0, Private,223313.33, Assoc-acdm,9.0, Married-AF-spouse, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, >50K
33.0, Private,235779.23, Masters,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,50.0, Peru, <=50K
37.0, Private,166203.4, 7th-8th,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,25.0, Peru, <=50K
57.0, Private,158445.02, Some-college,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
51.0, Private,145286.42, Some-college,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,46.0, Peru, <=50K
44.0, Private,191806.44, Prof-school,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, >50K
43.0, Private,254435.14, Masters,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
58.0, Private,197670.05, Masters,10.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0.0,0.0,38.0, Peru, >50K
37.0, Without-pay,233635.2, Masters,14.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, Peru, <=50K
33.0, Private,259497.08, Assoc-acdm,12.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
49.0, Private,258113.44, Assoc-acdm,12.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,164655.16, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
35.0, Private,132690.97, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
43.0, Private,152108.67, 7th-8th,13.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,217278.05, Some-college,10.0, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
29.0, Private,179517.31, Prof-school,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
48.0, Private,238606.8, Assoc-acdm,10.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Female,0.0,0.0,50.0, Peru, <=50K
43.0, Private,197150.5, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,196040.05, 10th,13.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,36.0, Peru, <=50K
55.0, Private,262381.94, Assoc-acdm,14.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
54.0, Private,194961.72, Assoc-acdm,9.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
46.0, Private,202591.53, 10th,13.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,36.0, Peru, <=50K
28.0, Private,147251.94, Some-college,9.0, Never-married, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,198683.42, Masters,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,55.0, Peru, <=50K
56.0, Private,199424.67, 10th,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,30.0, Peru, <=50K
37.0, Private,228313.7, 10th,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,38.0, Peru, <=50K
58.0, Private,148572.47, Prof-school,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,65.0, Peru, <=50K
38.0, Private,220038.03, 10th,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,35.0, Peru, <=50K
39.0, Private,207312.86, Prof-school,14.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
48.0, Private,175254.25, Masters,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,64.14007, Peru, <=50K
35.0, Private,151372.02, Masters,10.0, Never-married, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, Peru, <=50K
29.0, Private,165613.4, Masters,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, >50K
41.0, Private,210739.16, Masters,13.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
31.0, Private,240175.75, Some-college,9.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
45.0, Private,153227.61, Masters,10.0, Married-AF-spouse, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
34.0, Private,287745.75, Masters,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,45.0, Peru, <=50K
21.0, Private,212188.52, Prof-school,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,35.0, Peru, <=50K
38.0, Private,214301.77, 10th,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
22.0, Private,215481.56, Assoc-acdm,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
48.0, Private,143951.11, Assoc-acdm,12.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
36.0, Private,155284.05, Assoc-acdm,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
40.647793, Private,211959.02, 10th,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,241011.44, Masters,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
32.0, Private,258980.78, Prof-school,9.0, Never-married, Exec-managerial, Other-relative, White, Male,0.0,0.0,55.0, Peru, <=50K
35.0, Private,159671.34, Masters,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
37.0, Private,195325.88, Some-college,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,20.0, Peru, <=50K
58.0, Private,162331.0, Some-college,10.0, Married-spouse-absent, Sales, Own-child, White, Male,0.0,0.0,20.0, Peru, <=50K
63.0, Private,173796.89, Masters,9.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,70.0, Peru, <=50K
38.0, Private,220950.3, 10th,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
31.0, Private,223500.25, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,45.522808, Peru, <=50K
34.0, Private,204616.31, Assoc-acdm,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
42.0, Private,243969.1, Assoc-acdm,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
31.0, Private,234738.25, Masters,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
41.0, Private,195558.36, 10th,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
57.0, Private,192162.34, Assoc-acdm,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, >50K
35.0, Private,231255.19, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, Peru, <=50K
48.0, Private,231545.3, Assoc-acdm,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, >50K
59.0, State-gov,205580.08, 10th,9.0, Married-spouse-absent, Transport-moving, Husband, White, Male,0.0,0.0,40.0, Peru, <=50K
36.0, Private,225383.95, Assoc-acdm,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
36.0, Private,216769.92, Some-college,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,30.0, Peru, <=50K
56.0, Private,159890.77, Prof-school,10.0, Married-spouse-absent, Transport-moving, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
35.05131, Private,249673.05, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
55.0, Private,221380.47, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
30.0, Private,187218.97, Masters,10.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
38.0, Private,207061.33, Masters,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
24.0, Private,192422.84, Some-college,9.0, Never-married, Craft-repair, Own-child, White, Female,0.0,0.0,40.0, Peru, <=50K
37.0, Private,150552.89, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
42.0, Private,219949.64, Masters,13.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,143322.9, Assoc-acdm,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
42.0, Private,192240.31, Some-college,9.0, Never-married, Sales, Husband, White, Male,0.0,0.0,35.0, Peru, <=50K
40.0, Private,155365.06, Some-college,9.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
35.0, Private,190519.7, Assoc-acdm,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,157219.97, Some-college,14.0, Married-spouse-absent, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,155414.38, 10th,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,139026.33, 10th,9.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,35.0, Peru, <=50K
49.0, Private,235519.45, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
38.0, Private,150932.61, Some-college,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,35.0, Peru, <=50K
51.0, Private,164034.9, Assoc-acdm,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, Peru, <=50K
45.0, Private,214660.31, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
39.0, Private,154333.22, Masters,13.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
46.0, Private,152677.02, Assoc-acdm,14.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
34.0, Private,174325.92, 7th-8th,10.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,206500.28, Some-college,9.0, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
36.0, Private,205914.94, Prof-school,9.0, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
28.0, Private,222610.2, Assoc-acdm,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
45.0, Without-pay,208082.83, Prof-school,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,30.0, Peru, <=50K
37.0, Private,144093.34, Some-college,13.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,31.042969, Peru, <=50K
34.0, Private,167747.45, Some-college,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
38.0, Private,219702.95, Masters,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,30.0, Peru, <=50K
37.0, Private,217881.8, Assoc-acdm,13.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,36.0, Peru, <=50K
41.0, Private,241350.34, Some-college,14.91427, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
37.0, Private,193467.47, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
36.0, Private,222622.03, Some-college,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,36.70255, Peru, <=50K
37.0, Private,240366.47, Some-college,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
28.0, Private,218762.75, Prof-school,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,35.0, Peru, <=50K
51.0, Private,159681.4, Assoc-acdm,10.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
64.0, Private,246644.47, Assoc-acdm,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
31.0, Private,201777.72, Masters,9.0, Married-spouse-absent, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
34.0, Private,164181.5, Some-college,9.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,153118.0, 10th,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
37.0, Private,231438.03, Masters,13.521273, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
39.0, Private,249402.55, Assoc-acdm,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
30.0, Private,155915.6, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
45.0, Never-worked,178656.52, 10th,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,35.0, Peru, <=50K
45.0, Private,259620.75, Masters,13.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
39.0, Private,151846.67, Prof-school,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
53.0, Private,210785.17, Masters,10.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, Peru, <=50K
62.0, Private,241775.14, Masters,14.0, Never-married, Transport-moving, Other-relative, White, Male,0.0,0.0,60.0, Peru, <=50K
44.0, Private,177904.52, Assoc-acdm,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,147739.95, Prof-school,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
30.0, Private,234216.22, Prof-school,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,38.0, Peru, <=50K
39.0, Private,229584.7, Assoc-acdm,9.0, Never-married, Transport-moving, Husband, White, Male,0.0,0.0,40.0, Peru, <=50K
45.0, Private,153949.9, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
46.0, Private,138024.28, Some-college,10.0, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
43.0, Private,249123.1, Assoc-acdm,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, Peru, <=50K
36.0, Private,192653.12, Masters,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
40.0, Private,293882.28, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
48.0, Private,143624.72, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
45.0, Private,217547.88, Assoc-acdm,9.0, Married-AF-spouse, Craft-repair, Not-in-family, White, Male,0.0,0.0,60.0, Peru, <=50K
37.0, Private,165060.31, Some-college,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, >50K
34.0, Private,227895.08, Assoc-acdm,13.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, Peru, <=50K
59.0, Private,156859.16, Assoc-acdm,14.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
29.0, Private,200677.66, Some-college,10.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
32.0, Private,254461.67, Masters,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
30.0, Private,186902.31, 10th,9.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,40.0, Peru, <=50K
50.0, Private,219657.6, Some-college,9.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, >50K
33.0, Private,256943.69, 10th,9.0, Never-married, Protective-serv, Husband, White, Female,0.0,0.0,40.0, Peru, <=50K
40.0, Private,161686.27, 10th,13.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
41.0, Private,267738.75, 10th,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
40.0, Private,186734.16, Prof-school,13.0, Married-AF-spouse, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, >50K
43.0, Private,235034.84, Some-college,9.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
26.0, Private,246928.11, Assoc-acdm,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,55.0, Peru, <=50K
32.0, Private,213763.38, 10th,14.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
26.0, Private,188227.69, Some-college,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
41.0, Private,200315.97, 10th,9.0, Never-married, Transport-moving, Not-in-family, White, Female,0.0,0.0,40.0, Peru, <=50K
48.903255, Private,190362.44, Some-college,14.0, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0.0,0.0,45.0, Peru, <=50K
36.0, Private,262243.0, Some-college,9.0, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
28.0, Private,275787.34, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Ireland, <=50K
26.0, Private,192996.14, Some-college,9.0, Never-married, Transport-moving, Husband, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,224771.06, Some-college,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,37.0, Peru, <=50K
41.0, Private,198592.92, Some-college,9.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
40.0, Private,169697.6, Assoc-acdm,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
33.0, Private,149231.81, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Female,0.0,0.0,38.0, Peru, <=50K
43.0, Private,250145.66, Masters,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, Peru, <=50K
44.0, Private,280059.9, Masters,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,30.0, Peru, <=50K
44.0, Private,189971.39, Masters,14.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,80.0, Peru, <=50K
38.0, Private,155374.86, Assoc-acdm,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
40.665695, Private,170830.0, Assoc-acdm,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, Peru, <=50K
